Time,GT21_GEN_WATT,GT21_GEN_VAR,GT21_GEN_CURRENT,GT21_GEN_VOLTAGE,GT21_PWR_FACTOR,GT21_FUEL_GAS_PRESS,GT21_CSO,GT21_SPEED,GT21_IGV_CSO,GT21_IGV_FB,GT21_EXH_DAMPER_CMD,GT21_EXH_DAMPER_FB,GT21_COMP_IN_AIR_TEMP,GT21_RCA_TEMP_R,GT21_RCA_TEMP_L,GT21_DISC_TEMP2_R,GT21_DISC_TEMP2_L,GT21_DISC_TEMP3_R,GT21_DISC_TEMP3_L,GT21_DISC_TEMP4_R,GT21_DISC_TEMP4_L,GT21_BPT_AVG,GT21_EXH_GAS_TEMP_AVG,GT21_FUEL_GAS_FLOW,GT21_FUEL_GAS_SPLY_TEMP,GT21_STEAM_INJ_FLOW,GT21_WTR_INJ_FLOW,GT21_COMP_OUT_AIR_TEMP,GT21_COMB_PRESS,GT21_H2_W_GAS_TEMP33,GT21_H2_W_GAS_TEMP34,GT21_INJ_STEAM_TEMP,GT21_COMP_INDEX_PRESS,GT21_RAW_NOX,GT21_OXYGEN,GT21_INLET_AIR_FLOW,GT21_FG_DIFF_PRESS,GT21_INLET_AIR_DIFF_KKU,GT21_NOX_7O2,HG21_IN_GAS_PRESS,HG21_OUT_GAS_PRESS,HG21_IN_GAS_TEMP,HG21_OUT_GAS_TEMP,GT21_CEMS_STATUS,ST20_GEN_OUTPUT,AMB_TEMP,RELATIVE_HUMIDITY
01-Sep-22 00:00:00,79.180,13.560,3.278,13.859,0.984,23.267,49.854,3002.625,1.766,1.838,100.000,103.125,24.088,183.249,183.922,357.818,410.685,323.648,326.967,383.005,410.197,555.763,544.693,28.173,27.700,3.608,0.000,365.094,9.317,44.541,43.964,450.600,973.297,98.996,15.151,322.230,2435.585,18.366,239.346,47.488,9.193,543.097,112.512,Normal,95.500,25.219,93.559
01-Sep-22 00:05:00,79.100,15.720,3.282,13.900,0.978,23.240,49.877,2999.250,1.537,1.178,100.000,103.125,23.954,182.781,183.678,357.473,410.583,323.660,326.986,383.978,410.709,557.586,544.831,28.202,27.595,3.611,0.000,364.508,9.286,44.679,44.104,450.600,968.774,99.437,15.130,321.486,2441.959,18.233,239.561,46.110,9.173,544.206,111.964,Normal,95.125,25.215,93.437
01-Sep-22 00:10:00,79.380,21.520,3.333,13.979,0.959,23.214,49.827,2998.875,2.354,2.351,100.000,103.125,24.189,182.759,183.456,357.702,410.333,323.686,327.020,383.210,410.301,556.389,545.146,28.153,27.618,3.579,0.000,365.777,9.316,44.815,44.336,450.999,976.985,98.600,15.143,322.390,2436.195,18.451,238.052,39.894,9.425,543.850,111.932,Normal,95.375,25.223,93.086
01-Sep-22 00:15:00,79.420,22.800,3.341,13.997,0.955,23.231,49.864,2997.000,2.047,2.258,100.000,103.063,24.003,182.695,183.325,357.065,410.094,323.379,326.654,383.410,410.439,555.593,544.776,28.176,27.992,3.543,0.000,364.078,9.320,45.070,44.663,450.600,973.017,98.627,15.147,322.225,2441.992,18.428,238.300,37.823,9.599,543.327,112.115,Normal,95.375,25.214,93.196
01-Sep-22 00:20:00,79.600,18.880,3.323,13.938,0.968,23.229,49.929,2997.375,1.812,1.273,100.000,102.938,23.680,182.621,183.294,356.881,410.219,323.515,326.783,384.977,411.220,557.717,544.961,28.223,28.391,3.386,0.000,363.759,9.297,45.127,44.727,450.694,968.571,99.065,15.121,321.370,2453.608,18.237,238.260,47.072,9.398,544.532,112.251,Normal,95.500,25.336,92.621
01-Sep-22 00:25:00,79.260,16.000,3.296,13.896,0.981,23.230,49.992,2997.750,1.569,0.662,100.000,103.063,23.792,182.547,183.173,357.444,410.531,323.713,327.063,385.146,411.520,559.252,545.488,28.234,28.648,3.490,0.000,364.654,9.275,45.024,44.563,450.411,964.382,101.028,15.118,320.845,2457.351,18.171,242.859,41.031,8.900,545.216,111.748,Normal,95.125,25.344,92.850
01-Sep-22 00:30:00,79.320,12.880,3.283,13.837,0.986,23.245,49.965,3001.125,1.798,0.952,100.000,103.063,23.988,183.049,183.827,357.937,410.851,323.810,327.068,383.656,410.833,557.825,545.173,28.196,28.789,3.559,0.000,365.204,9.281,44.770,44.285,450.800,966.880,98.902,15.134,320.993,2449.760,17.983,238.425,44.534,8.694,544.292,112.090,Normal,95.000,25.159,93.440
01-Sep-22 00:35:00,79.020,13.600,3.278,13.840,0.983,23.210,49.934,2997.375,1.872,1.391,100.000,103.063,24.119,183.204,184.023,357.792,410.508,323.901,327.037,383.456,410.405,557.706,544.999,28.150,28.772,3.721,0.000,365.375,9.282,44.647,44.072,450.780,969.829,98.768,15.133,321.453,2445.507,18.135,238.054,45.315,8.626,544.107,112.239,Normal,95.375,25.100,93.674
01-Sep-22 00:40:00,79.240,12.160,3.280,13.819,0.987,23.167,49.906,2997.375,1.690,2.051,100.000,103.063,24.134,183.184,183.983,357.782,410.406,323.782,326.945,381.975,409.959,556.623,544.789,28.179,28.684,3.762,0.000,365.360,9.296,44.585,43.998,450.800,975.034,98.713,15.149,322.227,2453.926,18.175,238.567,45.513,9.332,543.501,112.167,Normal,95.125,25.098,93.787
01-Sep-22 00:45:00,79.340,10.840,3.273,13.823,0.988,23.237,49.922,2998.125,2.622,2.947,100.000,103.063,24.195,182.916,183.554,357.879,410.590,323.922,327.230,382.492,410.007,556.933,545.110,28.194,28.736,3.663,0.000,365.613,9.320,44.624,44.123,450.599,980.121,99.455,15.144,322.828,2450.296,18.281,240.163,46.746,9.409,544.000,111.884,Normal,95.625,25.105,93.902
01-Sep-22 00:50:00,79.100,10.480,3.266,13.800,0.989,23.245,49.958,3000.750,2.071,1.959,100.000,103.063,24.106,182.957,183.873,357.787,410.656,323.743,327.082,382.938,410.179,556.700,544.791,28.197,28.855,3.601,0.000,364.708,9.309,44.820,44.382,450.500,973.686,99.247,15.148,321.901,2450.855,18.158,239.853,46.618,9.478,543.739,112.180,Normal,95.375,25.046,94.017
01-Sep-22 00:55:00,79.380,9.280,3.279,13.789,0.989,23.024,49.979,3002.625,1.881,1.139,100.000,103.063,23.817,182.713,183.470,357.364,411.074,323.616,326.959,385.120,411.434,557.088,544.775,28.238,28.870,3.557,0.000,364.072,9.297,45.043,44.679,450.801,968.572,98.836,15.135,321.397,2480.479,18.179,238.293,39.076,9.390,544.011,112.240,Normal,95.125,25.100,94.254
01-Sep-22 01:00:00,79.380,10.640,3.276,13.794,0.987,22.935,50.020,2997.750,1.639,0.872,100.000,103.063,23.856,182.738,183.198,357.276,410.514,323.667,326.877,384.972,411.528,558.922,545.252,28.222,28.904,3.546,0.000,364.346,9.271,45.081,44.745,450.795,964.397,99.858,15.118,320.656,2487.206,18.059,240.063,37.014,8.988,544.850,111.771,Normal,95.125,25.162,93.906
01-Sep-22 01:05:00,79.440,6.960,3.282,13.740,0.993,23.055,49.918,2999.625,2.647,2.153,100.000,103.063,24.293,182.650,183.366,357.886,410.615,323.625,327.084,383.122,410.649,557.285,545.304,28.211,28.975,3.574,0.000,365.440,9.302,44.886,44.523,451.199,973.867,99.603,15.141,321.935,2473.544,18.537,240.415,46.045,8.975,544.284,111.962,Normal,95.375,25.342,93.902
01-Sep-22 01:10:00,79.220,6.760,3.258,13.757,0.992,23.124,49.924,2998.875,3.105,3.233,100.000,103.063,24.456,182.305,183.176,357.893,410.324,323.859,327.186,381.795,410.012,557.123,545.538,28.181,28.955,3.787,0.000,365.498,9.321,44.738,44.207,451.000,980.669,99.720,15.140,322.656,2461.045,18.430,240.664,33.652,9.088,544.400,112.230,Normal,95.250,25.514,93.086
01-Sep-22 01:15:00,79.140,8.560,3.258,13.778,0.990,23.079,49.925,2997.000,2.763,2.498,100.000,103.063,24.513,182.370,183.157,357.829,410.534,323.930,327.279,382.255,409.289,557.328,544.992,28.183,28.938,3.631,0.000,365.487,9.304,44.550,44.031,450.900,976.404,99.628,15.137,321.852,2465.963,18.362,240.315,47.626,8.996,544.110,111.967,Normal,95.250,25.403,93.441
01-Sep-22 01:20:00,79.220,7.760,3.265,13.764,0.992,23.050,49.943,3001.875,2.046,2.141,100.000,103.063,24.405,182.822,183.692,358.219,410.971,324.027,327.384,382.130,409.311,556.725,544.652,28.200,28.900,3.545,0.000,365.867,9.304,44.515,43.985,450.852,976.636,99.012,15.151,322.344,2471.780,18.282,239.371,35.722,9.060,543.650,112.036,Normal,95.125,25.217,94.015
01-Sep-22 01:25:00,79.420,9.200,3.275,13.766,0.990,23.064,49.921,2999.250,2.832,2.968,100.000,103.063,24.369,183.020,183.817,358.303,410.924,324.148,327.500,382.376,409.758,556.575,545.112,28.199,28.894,3.528,0.000,365.893,9.320,44.682,44.176,450.821,977.585,100.471,15.146,322.680,2470.318,18.358,242.729,32.582,9.123,543.832,112.264,Normal,95.500,25.168,94.256
01-Sep-22 01:30:00,79.140,10.280,3.262,13.793,0.988,23.075,49.932,2998.875,2.998,2.441,100.000,103.063,24.426,183.012,183.814,358.294,411.025,324.294,327.553,383.080,409.845,557.620,545.237,28.198,28.911,3.597,0.000,365.747,9.310,44.851,44.442,450.843,976.063,99.541,15.131,322.265,2468.498,18.336,239.834,43.778,9.089,544.450,112.038,Normal,95.250,25.162,94.251
01-Sep-22 01:35:00,79.060,10.080,3.268,13.772,0.988,23.072,49.953,2998.500,2.464,1.707,100.000,103.063,24.377,183.091,183.855,358.195,411.026,324.249,327.651,382.978,409.830,557.574,545.013,28.165,28.988,3.418,0.762,365.556,9.294,45.024,44.690,451.100,971.019,98.989,15.130,321.457,2463.870,18.212,238.465,49.574,9.305,544.197,111.971,Normal,95.375,25.166,94.608
01-Sep-22 01:40:00,79.200,11.720,3.274,13.820,0.987,23.075,49.923,2999.625,2.054,1.489,100.000,103.063,24.044,183.663,184.339,357.390,410.929,323.754,327.060,383.989,410.303,556.823,544.337,28.194,29.026,3.438,0.000,364.490,9.298,44.991,44.724,451.226,972.404,98.937,15.148,321.746,2468.616,18.370,239.106,44.464,9.244,543.352,112.365,Normal,95.500,25.159,94.833
01-Sep-22 01:45:00,79.220,9.840,3.270,13.794,0.989,23.065,49.948,3002.250,1.810,1.701,100.000,103.063,23.745,184.020,184.839,357.205,410.963,323.610,326.906,385.308,411.441,556.291,544.735,28.205,29.051,3.431,0.000,364.278,9.310,44.866,44.452,451.099,971.837,100.002,15.136,321.881,2471.797,18.432,241.164,49.007,9.415,543.839,112.341,Normal,95.500,25.218,94.838
01-Sep-22 01:50:00,79.680,12.200,3.281,13.858,0.985,23.051,50.004,3002.250,1.973,2.185,100.000,103.063,23.763,183.101,183.892,357.235,410.724,323.728,327.014,385.789,412.160,557.758,545.573,28.221,29.085,3.380,0.000,364.511,9.311,44.684,44.185,451.193,975.373,100.126,15.110,322.391,2477.032,18.262,240.375,41.406,9.345,545.050,111.898,Normal,95.250,25.271,94.707
01-Sep-22 01:55:00,78.960,10.760,3.256,13.829,0.987,23.055,50.021,3002.625,1.838,1.007,100.000,103.000,24.078,182.918,183.762,357.755,411.117,323.905,327.329,384.989,411.472,558.441,545.604,28.224,29.127,3.399,0.000,365.185,9.278,44.564,44.002,451.600,966.431,98.354,15.121,320.718,2477.267,18.023,236.553,35.685,9.305,544.964,112.059,Normal,95.000,25.218,94.594
01-Sep-22 02:00:00,78.900,12.280,3.262,13.839,0.986,23.075,49.934,2996.625,1.841,2.178,100.000,103.063,24.266,182.872,183.709,357.624,410.315,323.490,326.780,382.247,410.042,555.908,544.801,28.151,29.175,3.355,0.000,365.515,9.292,44.535,44.003,451.577,974.604,99.536,15.154,322.217,2462.501,18.158,240.776,42.781,9.450,543.261,112.271,Normal,95.125,25.250,94.480
01-Sep-22 02:05:00,79.540,11.720,3.289,13.806,0.987,23.042,49.918,2996.625,2.797,2.838,100.000,103.063,24.543,182.872,183.676,357.938,410.592,323.875,327.179,381.403,409.589,556.772,545.118,28.191,29.193,3.446,0.000,365.836,9.312,44.667,44.257,451.874,978.365,99.495,15.146,322.311,2472.704,18.259,240.360,38.323,9.376,543.863,112.369,Normal,95.500,25.284,94.484
01-Sep-22 02:10:00,79.300,9.320,3.273,13.771,0.989,22.955,49.965,3001.500,3.456,2.997,100.000,103.063,24.705,182.948,183.714,358.347,410.944,324.341,327.740,382.360,409.862,557.108,545.257,28.264,29.212,3.384,0.000,366.160,9.322,44.868,44.432,451.800,979.213,99.890,15.139,322.391,2494.771,18.299,241.014,45.998,9.559,544.351,111.976,Normal,95.500,25.344,94.367
01-Sep-22 02:15:00,79.360,8.440,3.270,13.764,0.989,22.985,49.948,3001.500,3.232,2.286,100.000,103.063,24.815,183.122,183.875,358.930,411.275,324.723,327.966,382.348,409.758,557.725,545.074,28.232,29.158,3.612,0.000,366.517,9.310,44.992,44.623,451.500,976.503,99.566,15.134,322.113,2486.226,18.205,240.029,49.842,9.506,544.414,112.006,Normal,95.375,25.336,94.249
01-Sep-22 02:20:00,79.180,8.680,3.263,13.778,0.990,23.064,49.962,3001.875,2.427,2.292,100.000,103.063,24.947,183.367,184.295,358.927,411.523,324.773,328.101,381.627,409.411,557.635,544.909,28.151,29.246,3.606,0.000,366.615,9.300,44.978,44.647,451.441,975.722,98.751,15.143,321.898,2464.452,18.281,238.444,40.423,9.372,544.200,112.495,Normal,95.500,25.400,94.256
01-Sep-22 02:25:00,79.140,9.560,3.263,13.802,0.990,23.130,49.948,3003.000,3.206,2.192,100.000,103.063,25.099,183.466,184.293,359.238,411.774,324.977,328.335,381.182,409.105,558.153,545.182,28.195,29.166,3.697,0.000,366.761,9.299,44.911,44.497,450.900,976.195,99.965,15.145,321.728,2464.979,18.361,241.443,47.486,9.347,544.500,112.033,Normal,95.250,25.396,94.255
01-Sep-22 02:30:00,79.240,10.160,3.264,13.797,0.989,23.095,49.919,2999.250,2.907,3.239,100.000,103.063,25.243,183.565,184.234,358.916,411.207,324.949,328.111,380.207,408.179,556.742,544.865,28.180,29.206,3.715,0.000,366.874,9.316,44.784,44.340,451.193,984.197,98.878,15.158,322.840,2466.544,18.407,239.368,45.922,9.484,543.602,112.067,Normal,95.250,25.399,94.138
01-Sep-22 02:35:00,79.260,12.360,3.273,13.835,0.985,23.055,49.911,2997.750,2.967,3.621,100.000,103.063,25.250,183.546,184.411,358.767,411.049,324.823,328.146,380.429,408.428,556.752,544.891,28.207,29.183,3.758,0.000,366.659,9.323,44.629,44.138,450.631,982.131,99.195,15.156,322.519,2472.073,18.350,240.028,42.110,9.431,543.600,112.325,Normal,95.375,25.425,94.130
01-Sep-22 02:40:00,79.560,10.640,3.279,13.805,0.989,23.057,49.929,2999.625,2.722,2.959,100.000,103.063,25.211,183.237,184.210,359.108,411.495,325.041,328.293,381.799,408.657,557.425,545.031,28.176,29.222,3.720,0.000,366.764,9.315,44.544,44.013,450.400,979.909,99.139,15.148,322.347,2469.670,18.336,239.576,52.266,9.434,544.102,112.170,Normal,95.000,25.463,93.903
01-Sep-22 02:45:00,79.180,10.480,3.254,13.828,0.987,23.046,49.948,3002.250,2.888,2.957,100.000,103.063,25.121,183.186,184.249,359.044,411.422,325.047,328.195,381.140,408.542,556.830,544.818,28.190,29.199,3.721,0.000,366.542,9.325,44.584,44.075,450.543,979.391,98.090,15.152,322.393,2472.905,18.198,237.224,50.292,9.451,543.680,112.167,Normal,95.125,25.515,93.895
01-Sep-22 02:50:00,79.280,6.000,3.270,13.697,0.993,23.065,49.963,3001.125,2.734,2.114,100.000,103.063,25.072,183.208,184.056,359.296,412.008,325.351,328.397,382.825,409.292,557.729,544.927,28.174,29.241,3.633,0.000,366.461,9.297,44.690,44.197,450.400,976.399,98.822,15.132,321.831,2468.224,18.291,238.142,37.773,9.402,544.208,112.139,Normal,95.500,25.458,93.669
01-Sep-22 02:55:00,79.240,8.760,3.262,13.806,0.989,23.035,49.939,3001.500,3.006,2.672,100.000,103.063,25.078,183.385,183.980,359.123,411.785,325.185,328.455,381.965,409.090,557.221,545.206,28.181,29.249,3.769,0.000,366.969,9.316,44.853,44.396,450.597,978.785,99.672,15.145,322.268,2472.688,18.232,240.724,37.941,9.593,544.200,112.333,Normal,95.375,25.463,93.662
01-Sep-22 03:00:00,79.120,10.200,3.258,13.810,0.988,23.025,49.950,3000.750,2.688,2.790,100.000,103.063,25.057,183.348,184.109,359.008,411.594,325.038,328.241,382.262,409.200,556.900,544.918,28.191,29.296,3.785,0.000,366.596,9.318,44.911,44.530,450.900,977.706,99.235,15.152,322.050,2475.386,18.109,239.964,37.915,9.660,543.819,112.145,Normal,95.250,25.450,93.662
01-Sep-22 03:05:00,79.520,9.320,3.271,13.774,0.989,23.090,49.924,2998.500,2.051,1.910,100.000,103.063,24.586,182.543,183.544,358.630,411.646,325.012,327.968,383.616,409.808,557.220,544.527,28.136,29.196,3.555,0.000,365.730,9.285,44.974,44.594,450.700,971.927,98.289,15.139,321.395,2458.639,18.095,237.159,40.121,9.437,543.759,111.875,Normal,95.125,25.458,93.776
01-Sep-22 03:10:00,79.360,6.600,3.265,13.733,0.993,23.035,49.938,2998.125,2.591,2.858,100.000,103.063,24.572,182.643,183.553,358.327,411.200,324.644,327.600,382.971,409.893,556.665,545.025,28.176,29.221,3.324,0.000,365.623,9.313,44.901,44.499,450.854,976.823,99.158,15.144,322.495,2471.412,18.310,239.448,48.577,9.488,543.720,112.405,Normal,95.375,25.514,93.777
01-Sep-22 03:15:00,79.340,7.760,3.272,13.717,0.992,23.020,49.951,2999.250,2.490,2.040,100.000,103.063,24.440,182.564,183.298,358.419,411.514,324.692,327.742,384.234,410.495,557.366,545.078,28.203,29.286,3.266,0.000,365.448,9.294,44.728,44.279,451.000,973.869,99.072,15.135,321.746,2478.050,18.018,238.868,42.248,9.360,544.191,112.286,Normal,95.625,25.457,93.778
01-Sep-22 03:20:00,78.900,7.400,3.243,13.758,0.991,23.115,49.962,2998.500,1.917,1.974,100.000,103.063,24.391,182.563,183.296,358.164,411.055,324.271,327.356,383.185,410.151,556.080,544.731,28.135,29.296,3.443,0.000,365.363,9.290,44.529,44.044,451.600,974.055,98.987,15.156,321.803,2456.378,18.152,239.543,41.454,9.355,543.292,112.075,Normal,95.375,25.450,94.132
01-Sep-22 03:25:00,79.340,11.120,3.268,13.825,0.987,23.085,49.951,2997.000,2.063,2.578,100.000,103.063,24.367,182.732,183.319,357.865,410.839,324.124,327.307,383.286,410.191,556.358,544.821,28.174,29.341,3.495,0.000,365.402,9.309,44.474,43.971,451.648,976.821,99.878,15.149,322.207,2467.047,18.171,241.383,46.218,9.333,543.547,112.060,Normal,95.250,25.381,94.251
01-Sep-22 03:30:00,79.140,8.400,3.258,13.782,0.990,23.057,49.988,3000.750,2.065,3.072,100.000,103.063,24.301,182.732,183.617,358.136,411.396,324.442,327.503,384.103,410.571,556.635,545.193,28.224,29.287,3.546,0.000,365.579,9.326,44.584,44.097,451.843,978.602,100.304,15.140,322.652,2478.497,18.271,242.060,46.757,9.340,544.190,112.383,Normal,95.125,25.399,94.250
01-Sep-22 03:35:00,79.060,8.240,3.257,13.773,0.990,23.025,49.988,3001.125,1.838,1.985,100.000,103.125,24.462,182.718,183.465,358.317,411.415,324.405,327.718,384.260,410.742,557.460,545.187,28.162,29.309,3.442,0.000,365.549,9.292,44.736,44.296,451.687,973.917,99.035,15.134,321.735,2471.456,18.128,238.741,45.478,9.343,544.402,112.176,Normal,95.375,25.392,94.248
01-Sep-22 03:40:00,79.060,8.560,3.246,13.777,0.989,23.055,49.969,3001.875,2.342,2.471,100.000,103.063,24.587,182.994,183.945,358.439,411.358,324.425,327.509,382.480,410.051,556.657,545.017,28.141,29.279,3.523,0.000,366.111,9.304,44.897,44.494,451.785,978.627,99.491,15.150,322.409,2463.562,18.128,240.488,44.129,9.477,543.747,112.115,Normal,95.375,25.394,94.252
01-Sep-22 03:45:00,79.260,9.680,3.264,13.796,0.989,23.095,49.945,3003.000,2.905,2.809,100.000,103.063,24.630,182.903,183.705,358.427,411.312,324.446,327.739,382.100,409.811,556.744,545.092,28.210,29.288,3.621,0.000,366.027,9.324,45.007,44.713,451.600,980.083,98.758,15.147,322.414,2471.465,18.305,238.600,37.600,9.250,544.035,112.268,Normal,95.500,25.335,94.244
01-Sep-22 03:50:00,79.400,6.600,3.266,13.734,0.992,23.070,49.962,3002.250,2.577,2.283,100.000,103.063,24.676,182.848,183.616,358.664,411.530,324.606,327.908,383.315,409.952,557.868,545.051,28.212,29.277,3.598,0.000,366.214,9.307,44.970,44.567,451.400,978.232,99.564,15.131,322.243,2474.255,18.291,239.895,46.288,9.306,544.599,112.167,Normal,95.375,25.336,94.362
01-Sep-22 03:55:00,79.060,9.480,3.259,13.771,0.989,23.058,49.979,2998.125,2.230,2.220,100.000,103.063,24.500,183.089,183.794,358.193,411.104,324.475,327.589,382.676,409.828,557.672,545.084,28.192,29.206,3.589,0.000,365.632,9.299,44.769,44.325,451.198,974.660,99.736,15.138,321.939,2471.857,18.098,240.589,52.076,9.095,544.260,111.939,Normal,95.250,25.221,94.482
01-Sep-22 04:00:00,79.280,6.760,3.256,13.751,0.992,23.060,49.935,3001.875,2.140,2.197,100.000,103.063,24.304,183.456,184.308,358.060,411.128,324.241,327.390,383.257,410.016,555.607,544.367,28.165,29.234,3.678,0.000,365.224,9.307,44.603,44.074,451.400,976.234,99.114,15.156,322.261,2466.701,18.182,239.859,37.574,9.281,542.977,112.196,Normal,95.250,25.099,94.720
01-Sep-22 04:05:00,79.260,8.880,3.261,13.784,0.989,23.066,49.971,3003.375,1.958,2.009,100.000,103.063,24.125,183.447,184.136,357.880,411.540,324.259,327.403,384.980,411.187,556.474,544.888,28.187,29.186,3.555,0.000,364.619,9.316,44.498,43.958,451.400,975.383,99.589,15.131,322.050,2470.010,18.138,239.961,52.765,9.248,543.888,112.226,Normal,95.250,25.040,94.834
01-Sep-22 04:10:00,79.140,7.960,3.253,13.754,0.990,23.089,50.011,2998.125,0.948,0.476,100.000,103.063,23.728,183.801,184.552,357.046,410.876,323.821,326.957,385.852,412.161,557.849,544.839,28.139,29.185,3.460,0.000,363.627,9.270,44.544,44.008,451.599,963.456,99.895,15.122,320.473,2459.402,18.389,240.307,44.341,9.373,544.343,112.085,Normal,95.125,25.042,94.949
01-Sep-22 04:15:00,79.560,9.920,3.271,13.800,0.988,23.020,49.967,2998.875,1.272,0.776,100.000,103.063,23.469,183.042,183.819,356.898,410.836,323.624,326.764,386.197,412.558,557.411,544.925,28.232,29.085,3.402,0.000,363.794,9.278,44.757,44.302,451.759,963.088,99.586,15.123,320.809,2480.844,18.201,239.622,34.293,9.274,544.299,112.064,Normal,95.375,25.044,94.947
01-Sep-22 04:20:00,79.220,9.760,3.254,13.802,0.988,23.010,49.970,2998.875,0.896,1.287,100.000,103.063,23.499,183.125,183.864,356.835,410.461,323.026,326.473,385.784,412.358,556.232,544.882,28.186,29.156,3.445,0.000,363.820,9.288,44.980,44.589,451.976,968.575,100.094,15.135,321.621,2475.054,18.117,241.331,46.615,9.316,543.653,112.257,Normal,95.375,25.033,94.828
01-Sep-22 04:25:00,79.380,8.240,3.270,13.749,0.991,23.041,49.948,2999.250,1.413,1.705,100.000,103.063,23.574,182.461,183.362,356.610,410.496,322.821,326.198,385.498,412.333,555.848,544.935,28.209,29.196,3.497,0.000,363.650,9.308,45.075,44.765,452.300,970.484,98.724,15.141,321.742,2476.481,18.385,238.291,51.146,9.548,543.673,112.232,Normal,95.500,25.044,94.947
01-Sep-22 04:30:00,79.460,6.600,3.268,13.727,0.992,23.040,49.979,3000.750,1.784,1.618,100.000,103.063,23.482,182.404,183.149,356.550,410.428,322.881,326.315,386.025,412.710,556.864,545.155,28.249,29.188,3.422,0.000,363.618,9.305,44.977,44.588,452.200,969.711,99.530,15.119,321.903,2483.356,18.183,239.334,50.854,9.460,544.317,111.865,Normal,95.375,25.043,94.952
01-Sep-22 04:35:00,79.140,8.720,3.254,13.764,0.990,23.090,50.005,2997.750,1.254,0.957,100.000,103.063,23.677,182.204,183.013,356.826,410.487,323.075,326.560,385.857,412.393,557.827,545.241,28.182,29.240,3.435,0.000,364.029,9.278,44.723,44.297,452.600,968.335,99.700,15.118,321.298,2466.447,18.192,239.677,47.854,9.289,544.685,112.368,Normal,95.625,25.102,94.949
01-Sep-22 04:40:00,79.060,11.640,3.261,13.800,0.986,23.070,49.968,2998.875,1.187,1.238,100.000,103.063,23.723,182.404,183.406,357.039,410.356,323.026,326.352,384.723,411.738,556.246,544.782,28.169,29.218,3.489,0.000,364.273,9.286,44.509,44.027,452.400,968.491,98.995,15.145,321.439,2466.500,18.099,239.097,37.276,9.211,543.700,112.250,Normal,95.500,25.098,94.948
01-Sep-22 04:45:00,79.300,8.760,3.262,13.762,0.990,23.045,50.010,3002.625,2.145,2.185,100.000,103.063,23.944,182.504,183.341,357.571,410.679,323.438,326.703,385.391,411.770,557.497,545.549,28.219,29.202,3.502,0.000,365.030,9.312,44.545,44.002,452.400,973.284,99.412,15.117,322.166,2477.804,18.008,238.958,50.702,9.258,544.821,111.933,Normal,95.250,25.046,94.715
01-Sep-22 04:50:00,79.300,11.400,3.266,13.804,0.986,23.073,49.941,2996.625,1.826,1.709,100.000,103.063,23.894,182.802,183.640,357.162,410.348,323.247,326.459,384.560,411.176,555.953,544.691,28.146,29.181,3.580,0.000,364.362,9.297,44.692,44.224,452.300,971.776,99.800,15.140,321.782,2461.517,18.177,240.829,38.962,9.270,543.552,112.282,Normal,95.375,25.035,94.949
01-Sep-22 04:55:00,79.240,11.600,3.262,13.814,0.987,23.068,49.995,3000.375,1.447,1.388,100.000,103.063,23.810,182.388,183.284,357.103,410.733,323.164,326.545,385.037,411.581,556.783,544.991,28.185,29.198,3.461,0.000,364.066,9.298,44.920,44.496,452.198,969.466,99.249,15.131,321.337,2469.391,18.145,239.120,45.571,9.282,544.100,112.365,Normal,95.250,24.984,94.717
01-Sep-22 05:00:00,79.140,11.400,3.261,13.810,0.986,23.075,50.000,2997.000,1.044,0.921,100.000,103.063,23.548,182.310,183.093,356.758,410.328,322.933,326.356,385.538,411.629,556.991,544.709,28.184,29.176,3.599,0.000,363.613,9.282,45.126,44.765,452.300,964.714,98.836,15.130,321.029,2468.594,18.162,238.109,48.994,9.309,543.983,112.111,Normal,95.000,24.983,94.719
01-Sep-22 05:05:00,79.020,11.800,3.256,13.816,0.987,23.065,49.997,2996.250,0.787,0.831,100.000,103.063,23.539,182.429,183.239,356.636,410.318,322.832,326.095,384.854,411.573,556.546,544.718,28.167,29.161,3.581,0.000,363.757,9.281,45.022,44.716,452.103,963.730,98.765,15.138,321.143,2466.179,18.119,238.259,44.919,9.322,543.573,111.946,Normal,95.250,24.984,94.706
01-Sep-22 05:10:00,79.200,12.680,3.262,13.844,0.985,23.095,49.946,2998.125,0.932,1.384,100.000,103.063,23.439,182.218,183.161,356.433,410.367,322.390,326.005,384.880,411.614,555.673,544.746,28.211,29.186,3.548,0.000,363.561,9.300,44.838,44.357,452.404,969.288,98.671,15.146,321.762,2471.136,18.127,238.349,50.380,9.414,543.341,112.507,Normal,95.375,24.984,94.713
01-Sep-22 05:15:00,79.220,18.000,3.294,13.909,0.975,23.095,49.997,3000.000,1.000,1.288,100.000,103.063,23.508,182.369,183.239,356.741,410.536,322.885,326.231,385.387,412.121,556.847,545.106,28.243,29.197,3.425,0.000,363.830,9.302,44.623,44.057,452.190,967.797,98.719,15.129,321.601,2476.537,17.963,237.793,37.025,9.236,544.090,112.000,Normal,95.250,24.988,94.488
01-Sep-22 05:20:00,79.380,16.760,3.283,13.896,0.978,23.090,49.972,3001.125,1.751,2.515,100.000,103.063,23.675,182.610,183.409,357.310,410.635,323.263,326.448,384.512,411.568,556.339,545.477,28.227,29.147,3.573,0.000,365.123,9.325,44.535,43.978,452.170,977.277,100.382,15.133,322.931,2473.758,18.254,241.952,49.358,9.250,544.159,111.762,Normal,95.500,24.986,94.714
